#Time	Etot_1
1.87300000	5.12810000
1.87500000	4.07760000
1.87700000	4.13950000
1.87900000	3.45690000
1.88100000	4.76560000
1.88300000	4.42610000
1.88500000	4.76300000
1.88700000	4.22490000
1.88900000	2.55960000
1.89100000	3.19980000
1.89300000	3.47840000
1.89500000	2.75980000
1.89700000	5.02700000
1.89900000	3.79670000
1.90100000	3.35000000
1.90300000	2.96160000
1.90500000	5.36240000
1.90700000	4.20900000
1.90900000	4.33480000
1.91100000	4.78240000
1.91300000	4.10380000
1.91500000	6.83220000
1.91700000	3.76370000
1.91900000	4.28670000
1.92100000	5.69470000
1.92300000	6.03790000
1.92500000	6.29490000
1.92700000	3.71510000
1.92900000	3.65000000
1.93100000	4.35560000
1.93300000	2.58450000
1.93500000	4.16450000
1.93700000	3.55390000
1.93900000	5.99610000
1.94100000	3.93270000
1.94300000	4.40450000
1.94500000	5.39720000
1.94700000	4.78560000
1.94900000	4.40180000
1.95100000	4.60680000
1.95300000	5.25900000
1.95500000	3.99880000
1.95700000	3.28590000
1.95900000	4.20880000
1.96100000	5.48910000
1.96300000	3.60910000
1.96500000	7.44340000
1.96700000	4.40040000
1.96900000	4.19200000
1.97100000	6.25950000
1.97300000	4.82170000
1.97500000	5.44430000
1.97700000	5.15200000
1.97900000	4.81090000
1.98100000	4.89020000
1.98300000	4.03150000
1.98500000	5.43860000
1.98700000	3.24110000
1.98900000	5.85130000
1.99100000	4.19770000
1.99300000	4.06060000
1.99500000	4.29200000
1.99700000	4.46540000
1.99900000	4.83150000
2.00100000	4.77750000
2.00300000	4.93800000
2.00500000	4.31310000
2.00700000	5.06590000
2.00900000	4.76770000
2.01100000	3.54840000
2.01300000	5.89320000
2.01500000	4.22760000
2.01700000	6.37750000
2.01900000	8.07570000
2.02100000	5.07460000
2.02300000	3.60280000
2.02500000	5.86150000
2.02700000	3.81090000
2.02900000	5.44710000
2.03100000	4.47470000
2.03300000	6.91200000
2.03500000	6.20290000
2.03700000	4.40720000
2.03900000	6.77200000
2.04100000	5.27290000
2.04300000	6.04370000
2.04500000	5.26380000
2.04700000	5.00970000
2.04900000	6.80460000
2.05100000	5.83610000
2.05300000	6.52650000
2.05500000	3.10130000
2.05700000	5.30820000
2.05900000	4.43780000
2.06100000	4.21220000
2.06300000	2.91320000
2.06500000	6.37540000
2.06700000	4.98400000
2.06900000	4.65040000
2.07100000	4.06550000
2.07300000	4.90240000
2.07500000	5.13400000
2.07700000	4.49330000
2.07900000	5.11300000
2.08100000	5.82110000
2.08300000	4.22610000
2.08500000	3.71030000
2.08700000	4.35880000
2.08900000	3.94350000
2.09100000	5.85130000
2.09300000	6.13090000
2.09500000	5.44810000
2.09700000	5.28160000
2.09900000	5.26890000
2.10100000	4.51220000
2.10300000	4.90360000
2.10500000	5.72910000
2.10700000	4.93270000
2.10900000	6.40370000
2.11100000	4.63470000
2.11300000	5.28070000
2.11500000	4.30430000
2.11700000	4.33000000
2.11900000	6.25780000
2.12100000	5.25010000
2.12300000	4.52560000
2.12500000	5.42500000
2.12700000	3.67670000
2.12900000	5.99060000
2.13100000	3.94350000
2.13300000	4.51690000
2.13500000	6.17620000
2.13700000	6.83040000
2.13900000	5.19020000
2.14100000	3.44230000
2.14300000	6.57880000
2.14500000	6.15940000
2.14700000	5.25070000
2.14900000	4.48250000
2.15100000	4.12670000
2.15300000	3.87440000
2.15500000	6.48460000
2.15700000	5.12630000
2.15900000	3.91920000
2.16100000	4.82480000
2.16300000	5.52300000
2.16500000	5.04510000
2.16700000	3.90370000
2.16900000	4.73950000
2.17100000	4.49060000
2.17300000	5.05440000
2.17500000	4.90380000
2.17700000	5.24990000
2.17900000	5.29690000
2.18100000	6.72040000
2.18300000	4.89880000
2.18500000	5.77720000
2.18700000	4.05450000
2.18900000	5.26610000
2.19100000	4.93680000
2.19300000	5.22610000
2.19500000	4.55760000
2.19700000	5.00950000
2.19900000	4.03280000
2.20100000	4.01770000
2.20300000	4.70560000
2.20500000	5.24060000
2.20700000	5.29930000
2.20900000	4.18020000
2.21100000	5.50220000
2.21300000	4.88940000
2.21500000	3.97430000
2.21700000	3.63560000
2.21900000	5.17030000
2.22100000	4.94440000
2.22300000	4.09270000
2.22500000	3.41770000
2.22700000	4.92620000
2.22900000	5.57560000
2.23100000	5.06070000
2.23300000	5.93370000
2.23500000	5.20840000
2.23700000	3.99340000
2.23900000	4.86800000
2.24100000	3.75440000
2.24300000	4.46570000
2.24500000	4.96360000
2.24700000	5.51800000
2.24900000	4.19230000
2.25100000	4.57950000
2.25300000	5.20560000
2.25500000	6.19180000
2.25700000	3.62010000
2.25900000	4.59140000
2.26100000	4.65620000
2.26300000	5.27890000
2.26500000	5.61640000
2.26700000	4.09290000
2.26900000	5.37670000
2.27100000	4.49390000
2.27300000	5.12170000
2.27500000	5.43610000
2.27700000	5.07190000
2.27900000	5.78340000
2.28100000	3.49210000
2.28300000	3.69310000
2.28500000	4.23370000
2.28700000	4.86020000
2.28900000	4.27270000
2.29100000	4.91610000
2.29300000	6.39850000
2.29500000	3.87290000
2.29700000	5.54050000
2.29900000	5.60360000
2.30100000	6.51150000
2.30300000	6.20490000
2.30500000	5.02160000
2.30700000	4.44540000
2.30900000	6.07390000
2.31100000	6.53310000
2.31300000	7.61400000
2.31500000	6.88380000
2.31700000	5.86200000
2.31900000	7.50970000
2.32100000	4.42520000
2.32300000	5.79180000
2.32500000	6.48960000
2.32700000	6.43850000
2.32900000	7.40500000
2.33100000	4.70670000
2.33300000	5.41890000
2.33500000	5.07540000
2.33700000	6.72770000
2.33900000	6.72520000
2.34100000	6.31880000
2.34300000	3.42510000
2.34500000	5.68720000
2.34700000	5.88330000
2.34900000	4.07920000
2.35100000	5.94690000
2.35300000	4.10820000
2.35500000	7.05070000
2.35700000	6.30340000
2.35900000	6.77180000
2.36100000	4.38470000
2.36300000	6.73520000
2.36500000	5.63670000
2.36700000	7.47070000
2.36900000	5.90190000
2.37100000	4.32840000
2.37300000	5.81960000
2.37500000	7.01590000
2.37700000	5.64920000
2.37900000	6.17520000
2.38100000	7.49470000
2.38300000	3.91220000
2.38500000	5.63570000
2.38700000	6.62180000
2.38900000	6.35930000
2.39100000	5.61330000
2.39300000	6.89140000
2.39500000	5.31780000
2.39700000	6.93020000
2.39900000	5.00120000
2.40100000	5.67820000
2.40300000	5.06210000
2.40500000	5.60230000
2.40700000	3.90350000
2.40900000	6.36430000
2.41100000	5.52610000
2.41300000	5.32510000
2.41500000	4.45660000
2.41700000	6.23390000
2.41900000	6.62730000
2.42100000	4.60480000
2.42300000	5.76900000
2.42500000	5.40230000
2.42700000	7.44690000
2.42900000	4.41970000
2.43100000	5.25870000
2.43300000	6.20410000
2.43500000	6.78170000
2.43700000	5.62910000
2.43900000	5.87700000
2.44100000	6.88530000
2.44300000	4.19120000
2.44500000	5.95650000
2.44700000	5.79640000
2.44900000	4.54320000
2.45100000	3.76030000
2.45300000	6.05100000
2.45500000	4.83550000
2.45700000	4.42600000
2.45900000	5.11330000
2.46100000	4.67510000
2.46300000	7.01000000
2.46500000	6.66470000
2.46700000	6.01320000
2.46900000	5.56780000
2.47100000	5.07250000
2.47300000	4.03640000
2.47500000	6.32870000
2.47700000	4.58370000
2.47900000	4.22290000
2.48100000	4.17530000
2.48300000	5.96800000
2.48500000	3.74220000
2.48700000	3.51510000
2.48900000	4.73420000
2.49100000	2.84500000
2.49300000	4.96650000
2.49500000	4.50310000
2.49700000	3.40280000
2.49900000	3.47950000
2.50100000	3.15140000
2.50300000	4.53990000
2.50500000	7.02610000
2.50700000	3.33510000
2.50900000	5.42050000
2.51100000	5.34540000
2.51300000	5.82300000
2.51500000	5.08790000
2.51700000	4.62040000
2.51900000	4.17300000
2.52100000	3.92530000
2.52300000	6.77810000
2.52500000	4.21170000
2.52700000	4.05360000
2.52900000	3.79090000
2.53100000	3.95270000
2.53300000	5.42050000
2.53500000	6.39490000
2.53700000	5.50750000
2.53900000	5.70710000
2.54100000	6.24640000
2.54300000	6.80710000
2.54500000	6.41320000
2.54700000	6.11740000
2.54900000	5.93820000
2.55100000	5.32600000
2.55300000	7.14230000
2.55500000	6.55130000
2.55700000	5.43860000
2.55900000	5.28670000
2.56100000	8.25770000
2.56300000	7.16590000
2.56500000	6.19000000
2.56700000	6.61530000
2.56900000	6.34030000
2.57100000	5.37830000
2.57300000	5.05410000
2.57500000	5.86430000
2.57700000	5.82960000
2.57900000	4.32570000
2.58100000	5.58040000
2.58300000	6.82530000
2.58500000	4.57840000
2.58700000	7.65210000
2.58900000	4.95410000
2.59100000	5.07610000
2.59300000	4.23950000
2.59500000	5.76940000
2.59700000	4.72140000
2.59900000	4.88100000
2.60100000	5.54340000
2.60300000	4.93050000
2.60500000	4.86470000
2.60700000	6.36440000
2.60900000	4.96310000
2.61100000	5.91570000
2.61300000	5.76090000
2.61500000	6.47170000
2.61700000	4.85840000
2.61900000	7.52640000
2.62100000	6.32810000
2.62300000	6.77020000
2.62500000	5.98400000
2.62700000	5.60180000
2.62900000	6.64210000
2.63100000	4.85980000
2.63300000	6.17960000
2.63500000	7.22490000
2.63700000	5.04120000
2.63900000	5.71190000
2.64100000	5.69190000
2.64300000	4.87470000
2.64500000	5.11230000
2.64700000	6.08420000
2.64900000	4.19570000
2.65100000	4.47850000
2.65300000	6.20000000
2.65500000	5.61470000
2.65700000	5.11430000
2.65900000	5.83140000
2.66100000	6.20620000
2.66300000	6.67860000
2.66500000	5.87710000
2.66700000	7.10890000
2.66900000	5.12080000
2.67100000	6.09970000
2.67300000	4.17990000
2.67500000	5.42780000
2.67700000	6.16140000
2.67900000	6.43900000
2.68100000	6.82640000
2.68300000	6.38100000
2.68500000	6.01030000
2.68700000	4.48250000
2.68900000	6.15740000
2.69100000	6.27180000
2.69300000	4.57800000
2.69500000	5.47860000
2.69700000	5.82100000
2.69900000	6.28460000
2.70100000	6.45930000
2.70300000	6.01160000
2.70500000	4.75080000
2.70700000	6.68960000
2.70900000	5.94740000
2.71100000	6.73850000
2.71300000	5.98350000
2.71500000	6.79940000
2.71700000	7.13320000
2.71900000	6.24190000
2.72100000	5.75980000
2.72300000	5.95590000
2.72500000	6.73440000
2.72700000	5.36770000
2.72900000	6.96640000
2.73100000	5.81980000
2.73300000	6.67020000
2.73500000	6.80270000
2.73700000	6.57690000
2.73900000	6.92130000
2.74100000	5.99860000
2.74300000	7.54170000
2.74500000	7.08010000
2.74700000	7.49390000
2.74900000	7.23790000
2.75100000	8.31850000
2.75300000	7.21580000
2.75500000	8.20040000
2.75700000	6.96030000
2.75900000	6.09620000
2.76100000	6.77580000
2.76300000	6.83370000
2.76500000	6.33400000
2.76700000	6.65870000
2.76900000	5.99980000
2.77100000	6.85290000
2.77300000	7.76680000
2.77500000	7.25290000
2.77700000	5.43450000
2.77900000	4.97760000
2.78100000	6.27870000
2.78300000	5.72190000
2.78500000	5.84960000
2.78700000	7.28170000
2.78900000	7.04630000
2.79100000	6.61560000
2.79300000	6.89230000
2.79500000	7.52690000
2.79700000	5.46430000
2.79900000	5.42460000
2.80100000	4.56010000
2.80300000	6.05440000
2.80500000	5.49060000
2.80700000	5.87580000
2.80900000	5.14890000
2.81100000	6.42200000
2.81300000	6.63170000
2.81500000	6.09680000
2.81700000	5.34090000
2.81900000	5.90480000
2.82100000	7.55250000
2.82300000	6.15340000
2.82500000	6.16080000
2.82700000	7.04300000
2.82900000	4.43320000
2.83100000	5.83250000
2.83300000	5.93600000
2.83500000	3.41470000
2.83700000	5.24810000
2.83900000	6.53130000
2.84100000	5.47710000
2.84300000	6.06230000
2.84500000	4.96010000
2.84700000	7.33870000
2.84900000	5.84940000
2.85100000	6.56050000
2.85300000	5.29640000
2.85500000	5.37700000
2.85700000	5.54570000
2.85900000	6.01300000
2.86100000	6.53150000
2.86300000	6.74270000
2.86500000	6.34420000
2.86700000	5.94280000
2.86900000	6.45330000
2.87100000	3.85590000
2.87300000	8.71640000
2.87500000	6.15830000
2.87700000	5.60610000
2.87900000	4.95630000
2.88100000	4.81830000
2.88300000	7.63090000
2.88500000	5.42550000
2.88700000	6.54020000
2.88900000	6.35670000
2.89100000	4.98900000
2.89300000	7.36600000
2.89500000	4.59930000
2.89700000	5.60070000
2.89900000	6.61400000
2.90100000	6.46350000
2.90300000	5.23670000
2.90500000	6.54620000
2.90700000	3.45160000
2.90900000	6.53070000
2.91100000	6.36740000
2.91300000	5.82420000
2.91500000	5.84750000
2.91700000	5.56760000
2.91900000	6.18230000
2.92100000	5.32770000
2.92300000	4.67490000
2.92500000	6.03800000
2.92700000	7.62290000
2.92900000	5.33660000
2.93100000	7.05420000
2.93300000	7.57030000
2.93500000	5.94550000
2.93700000	5.68750000
2.93900000	5.71480000
2.94100000	6.73080000
2.94300000	6.35540000
2.94500000	4.19420000
2.94700000	3.98510000
2.94900000	7.06870000
2.95100000	5.23120000
2.95300000	5.27610000
2.95500000	4.56450000
2.95700000	5.88590000
2.95900000	5.59610000
2.96100000	6.62450000
2.96300000	7.34890000
2.96500000	5.61590000
2.96700000	6.42700000
2.96900000	5.55850000
2.97100000	5.43560000
2.97300000	5.34990000
2.97500000	4.68330000
2.97700000	6.55420000
2.97900000	5.19340000
2.98100000	6.17400000
2.98300000	4.82810000
2.98500000	5.46850000
2.98700000	5.47560000
2.98900000	6.41390000
2.99100000	7.04520000
2.99300000	6.48880000
2.99500000	5.05840000
2.99700000	7.76940000
2.99900000	5.26000000
3.00100000	6.94250000
3.00300000	5.71130000
3.00500000	6.97370000
3.00700000	6.76100000
3.00900000	6.41950000
3.01100000	5.63280000
3.01300000	7.84760000
3.01500000	5.60530000
3.01700000	6.03560000
3.01900000	5.74740000
3.02100000	5.98430000
3.02300000	6.11380000
3.02500000	4.86160000
3.02700000	7.19090000
3.02900000	5.62250000
3.03100000	6.47310000
3.03300000	6.65200000
3.03500000	5.93560000
3.03700000	5.26090000
3.03900000	6.10720000
3.04100000	6.49250000
3.04300000	5.33910000
3.04500000	6.60980000
3.04700000	6.00190000
3.04900000	7.19200000
3.05100000	7.02240000
3.05300000	7.32020000
3.05500000	7.85890000
3.05700000	6.61020000
3.05900000	6.75000000
3.06100000	6.77390000
3.06300000	7.12000000
3.06500000	7.46060000
3.06700000	7.85390000
3.06900000	8.25190000
3.07100000	7.09050000
3.07300000	7.18830000
3.07500000	5.26150000
3.07700000	7.41690000
3.07900000	6.57280000
3.08100000	7.99920000
3.08300000	6.24350000
3.08500000	7.28580000
3.08700000	6.63080000
3.08900000	6.69890000
3.09100000	7.17480000
3.09300000	6.53580000
3.09500000	7.32200000
3.09700000	5.59050000
3.09900000	8.16920000
3.10100000	7.63080000
3.10300000	7.07110000
3.10500000	7.10060000
3.10700000	6.81100000
3.10900000	7.68060000
3.11100000	7.88130000
3.11300000	8.96830000
3.11500000	6.72930000
3.11700000	7.19470000
3.11900000	7.62520000
3.12100000	7.66960000
3.12300000	6.81840000
3.12500000	6.99100000
3.12700000	6.12620000
3.12900000	7.01940000
3.13100000	8.10870000
3.13300000	7.15900000
3.13500000	8.74270000
3.13700000	6.98910000
3.13900000	8.14610000
3.14100000	8.22940000
3.14300000	7.96010000
3.14500000	8.04620000
3.14700000	8.55610000
3.14900000	8.46880000
3.15100000	7.19030000
3.15300000	6.59300000
3.15500000	8.69490000
3.15700000	6.72730000
3.15900000	7.81580000
3.16100000	7.85300000
3.16300000	6.90520000
3.16500000	8.11830000
3.16700000	6.47870000
3.16900000	6.36030000
3.17100000	8.58900000
3.17300000	7.01000000
3.17500000	6.57360000
3.17700000	7.26020000
3.17900000	6.03910000
3.18100000	6.11550000
3.18300000	5.69850000
3.18500000	5.31190000
3.18700000	5.29560000
3.18900000	7.02890000
3.19100000	6.34740000
3.19300000	8.11020000
3.19500000	7.29840000
3.19700000	5.53100000
3.19900000	6.82340000
3.20100000	10.07250000
3.20300000	8.52100000
3.20500000	8.22080000
3.20700000	6.84580000
3.20900000	7.43610000
3.21100000	7.05130000
3.21300000	6.64440000
3.21500000	8.09190000
3.21700000	9.06430000
3.21900000	6.00190000
3.22100000	7.11950000
3.22300000	6.76010000
3.22500000	7.23100000
3.22700000	7.23860000
3.22900000	7.01480000
3.23100000	7.21620000
3.23300000	6.88820000
3.23500000	8.83750000
3.23700000	6.59820000
3.23900000	8.18400000
3.24100000	8.08740000
3.24300000	6.70340000
3.24500000	7.83910000
3.24700000	8.89650000
3.24900000	7.43260000
3.25100000	6.76520000
3.25300000	7.34730000
3.25500000	7.32620000
3.25700000	8.74360000
3.25900000	8.15020000
3.26100000	8.59280000
3.26300000	9.56120000
3.26500000	6.30040000
3.26700000	7.79370000
3.26900000	6.82360000
3.27100000	7.84730000
3.27300000	9.59740000
3.27500000	8.28650000
3.27700000	8.10500000
3.27900000	7.11830000
3.28100000	7.20550000
3.28300000	8.74310000
3.28500000	8.02260000
3.28700000	8.61110000
3.28900000	7.43230000
3.29100000	8.06980000
3.29300000	8.55710000
3.29500000	8.59010000
3.29700000	7.27190000
3.29900000	8.75230000
3.30100000	6.95430000
3.30300000	8.26120000
3.30500000	8.68870000
3.30700000	9.18180000
3.30900000	6.57210000
3.31100000	7.74080000
3.31300000	8.58950000
3.31500000	8.53350000
3.31700000	9.19420000
3.31900000	8.15710000
3.32100000	8.08630000
3.32300000	7.23510000
3.32500000	8.81350000
